,0,1
22349,necessary--such,1
22350,supervision,1
22351,non-english,1
22352,that...it,1
22353,who-knows-where,1
22354,reddish,1
22355,ovaries,1
22356,vigilant,1
22357,fascists,1
22358,squint,1
22359,advice--write,1
22360,congressperson,2
22361,lament...or,2
22362,typed,1
22363,g.o.p,1
22364,chastised,1
22365,bloodshed,1
22366,cartels,1
22367,ripping,1
22368,blogspot,3
22369,magnificent,1
22370,cliff's,1
22371,anti,1
22372,10:42,1
22373,lethally,1
22374,injected,1
22375,masturbate,1
22376,sperm,1
22377,ejaculates,1
22378,screening,1
22379,spontaneously,1
22380,menstrual,1
22381,manslaughter,1
22382,11:57,1
22383,eoe,1
22384,ae,1
22385,disinfopedia,1
22386,conason's,1
22387,indymedia,1
22388,democracy's,3
22389,tidbits,2
22390,ensign,4
22391,hulse,1
22392,retyped,1
22393,attach,1
22394,commonblog,1
22395,cressman,5
22396,4:17,1
22397,ameriquest,8
22398,grasping,2
22399,impacts,1
22400,96-year,1
22401,foreclose,1
22402,defunct,1
22403,lender,2
22404,sub-prime,3
22405,remnents,1
22406,citifinancial,1
22407,325,1
22408,stricter,1
22409,sacramento,3
22410,bee,4
22411,homeowners,4
22412,abode,1
22413,ameriquest's,2
22414,pre-empted,1
22415,arnall,1
22416,bundled,1
22417,netherlands,1
22418,bailing,1
22419,strapped,1
22420,outstretched,1
22421,county's,1
22422,real-estate,1
22423,decisionmakers,1
22424,ppic,2
22425,legislature's,2
22426,diner,1
22427,topless,1
22428,dancer,1
22429,prevented,1
22430,wining,1
22431,daughter's,1
22432,"person.""former",1
22433,sober,1
22434,backroom,1
22435,collier,1
22436,arrangement,5
22437,stalemate,1
22438,gridlock,3
22439,cigar,1
22440,grease,1
22441,skids,1
22442,insulating,1
22443,brulte,1
22444,legislatures,1
22445,self-interested,1
22446,functional,1
22447,7:52,1
22448,therestofus.org,2
22449,recall's,1
22450,consulting,1
22451,cressman(at)poplarinstitute.org,1
22452,explode,1
22453,testify,6
22454,erodes,1
22455,louder,1
22456,developer,1
22457,angelo,3
22458,tsakopoulos,2
22459,8.7,2
22460,angelides,4
22461,dealers,6
22462,padilla,2
22463,montanez,2
22464,detrimental,1
22465,self-interest,1
22466,"122,000",1
22467,interestingly,2
22468,torlakson,1
22469,preparation,1
22470,diane,1
22471,schwarzenegger's,3
22472,unions,7
22473,pro-business,1
22474,regulatory,3
22475,corporation's,1
22476,repeal,2
22477,non-solution,1
22478,approachy,1
22479,officeholders,4
22480,counter-productive,1
22481,discomfort,1
22482,nobler,1
22483,assail,1
22484,corrosive,1
22485,evade,5
22486,tackling,1
22487,embarrassingly,1
22488,undue,1
22489,electioneering,1
22490,tsakopolous,1
22491,ab,2
22492,583,1
22493,binding,1
22494,methadone,1
22495,workable,1
22496,8:13,3
22497,welcomes,2
22498,watchful,1
22499,mischief,1
22500,officeholder,2
22501,slush,3
22502,tab,1
22503,privilidge,1
22504,36-0,1
22505,amends,1
22506,pra,1
22507,85316,1
22508,receipt,1
22509,applicable,1
22510,perks,2
22511,termed,3
22512,prohibit,4
22513,powerlobbyist,1
22514,arranging,1
22515,junkets,1
22516,restaraunt,1
22517,dine,1
22518,abramoff's,1
22519,legisltors,1
22520,1:01,1
22521,dodging,1
22522,routinely,1
22523,in-effect,1
22524,situations,1
22525,delays,1
22526,tightest,1
22527,nearing,1
22528,swindles,1
22529,fundraisers,3
22530,calculate,1
22531,presumes,1
22532,impracticality,1
22533,tougher,1
22534,hard-hitting,1
22535,praising,2
22536,dodge,1
22537,10:39,1
22538,precincts,1
22539,lowers,1
22540,tightens,2
22541,pirg,1
22542,akpirg,1
22543,reformers,1
22544,murkowski,2
22545,1's,1
22546,reverses,1
22547,tighten,2
22548,cynthia,1
22549,10:03,2
22550,plea,3
22551,mzm,8
22552,stratton,1
22553,bribed,2
22554,duke,6
22555,aftermath,1
22556,cunningham's,1
22557,bribery,5
22558,prosecutors,4
22559,delved,1
22560,eerily,1
22561,congressmembers,1
22562,virgil,16
22563,"32,000",1
22564,funneled,2
22565,skirt,1
22566,wilkes,7
22567,wade's,2
22568,harris's,2
22569,50k,2
22570,quid,2
22571,wade/harris,1
22572,inconsistent,2
22573,rollins,3
22574,berglund,5
22575,petersburg,1
22576,co-conspirators,1
22577,unindicted,1
22578,kahuna,1
22579,goode,25
22580,doolittle,14
22581,"130,000",1
22582,perfectwave,1
22583,9:24,1
22584,vandehei,1
22585,cillizza,1
22586,blair's,2
22587,cashpoint,1
22588,peerages,1
22589,undisclosed,2
22590,labour,2
22591,coopt,1
22592,3:09,2
22593,wtvf,1
22594,pruitt,5
22595,"28,000",1
22596,boarded-up,1
22597,pruitt's,1
22598,servant,1
22599,ethically,2
22600,self-enrichment,1
22601,weisman,1
22602,payroll,2
22603,doolittle's,2
22604,sweeney,2
22605,sweeney's,1
22606,insists,2
22607,therestofus,1
22608,2004-5,1
22609,"120,000",1
22610,assignments,1
22611,2:45,1
22612,booted,1
22613,regent,1
22614,hergert,5
22615,wowt,1
22616,opt,1
22617,caps,1
22618,disburse,1
22619,notify,1
22620,depriving,1
22621,under-reported,1
22622,recognizing,1
22623,hergert's,1
22624,unpunished,1
22625,impeached,1
22626,3:45,1
22627,nair,1
22628,roanoke,2
22629,funneling,1
22630,bribing,1
22631,intermediate,1
22632,afoul,2
22633,conduit,1
22634,times-dispatch,2
22635,implicating,1
22636,pleading,1
22637,berglund's,1
22638,accomplices,1
22639,foremost,1
22640,4:23,1
22641,sallie,1
22642,barrow,1
22643,corruption-related,1
22644,healthsouth,1
22645,scrushy,3
22646,500k,2
22647,certificate,3
22648,scrushy's,1
22649,miscarriage,1
22650,siegelman's,2
22651,lottery,1
22652,bigtime,1
22653,peanut,1
22654,interpreted,2
22655,funnel,1
22656,cavalier,1
22657,alabamans,1
22658,9:50,1
22659,biskupic,1
22660,sorrell,1
22661,vermont's,6
22662,limiting,6
22663,justices,4
22664,defer,1
22665,modestly,1
22666,intact,1
22667,seminal,1
22668,near-criminal,1
22669,valeo,1
22670,prospective,1
22671,certified,1
22672,watergate,1
22673,fateful,1
22674,oft-ridiculed,1
22675,colossal,1
22676,myopia,1
22677,permissible,1
22678,small-r,1
22679,amicus,1
22680,tier,1
22681,muster,1
22682,jurisprudence,1
22683,missouri's,1
22684,"1,075",1
22685,gradually,1
22686,restrict,2
22687,harming,1
22688,law's,1
22689,stringent,1
22690,"7,500",2
22691,measure's,1
22692,attest,1
22693,tsakapouloses,1
22694,eleni,1
22695,technique,2
22696,pioneered,1
22697,cruz,3
22698,bustamante,3
22699,perfected,1
22700,fullest,1
22701,unclear,1
22702,duf,1
22703,sundheim,2
22704,loophole,1
22705,ies,1
22706,act's,1
22707,bcra's,1
22708,candidate-controlled,2
22709,"260,000",1
22710,treasurer,1
22711,pre-school,1
22712,fabian,1
22713,núñez,1
22714,eviscerating,1
22715,fppc,2
22716,center's,1
22717,love-hate,1
22718,predominant,1
22719,overwhelm,1
22720,for-profit,2
22721,upshot,1
22722,respecting,1
22723,ground-breaking,1
22724,assumptions,1
22725,cherry-pick,1
22726,randall's,1
22727,uphold,2
22728,stricken,2
22729,well-written,1
22730,severability,1
22731,unmatched,1
22732,loophole-closing,1
22733,4:49,1
22734,terence,16
22735,frosting,2
22736,foxblocker,2
22737,umm,2
22738,movie...lotr,2
22739,condi,7
22740,pooh,5
22741,mastermind,2
22742,gannon...elmo,2
22743,intrudes...no,2
22744,5.30.2005,1
22745,cyberspace,1
22746,3.16.2005,1
22747,greasy,1
22748,creeped,1
22749,honto,1
22750,6:48,1
22751,3.05.2005,1
22752,crackers...jesus,1
22753,pretzel.....cough....bullshit....cough,1
22754,ebay,1
22755,fables,1
22756,grilled,1
22757,whoever,2
22758,4:06,1
22759,foxnews,1
22760,ears/eyes,1
22761,approx,2
22762,hoax's....still,1
22763,pees,1
22764,newshounds,1
22765,3.04.2005,1
22766,geo-political,1
22767,shave,1
22768,sleepy,1
22769,8:57,1
22770,3.03.2005,1
22771,fray,1
22772,gannongate,1
22773,slutacular,1
22774,cynically,1
22775,garner,1
22776,female/black,1
22777,predisposed,1
22778,sighted,1
22779,bj's,1
22780,tub,1
22781,2.20.2005,1
22782,exaggerated….but,1
22783,semi-abandoning,1
22784,11:16,2
22785,2.12.2005,1
22786,cuddly,1
22787,undertone,1
22788,xenophobia,1
22789,tolerate,1
22790,tripe,1
22791,motherfuckers,1
22792,non-american,1
22793,non-human,1
22794,2.09.2005,1
22795,valarie,1
22796,plume,1
22797,hoffa,1
22798,buckle,1
22799,elmo,1
22800,rainforest,1
22801,ingaged,1
22802,shoots,1
22803,minutes....oh,1
22804,exists...hmmm,1
22805,2.08.2005,1
22806,6:13,1
22807,2.07.2005,1
22808,rense.com,1
22809,consumerism,1
22810,political/news,1
22811,fizzle,1
22812,errata,1
22813,artistic,2
22814,bent,1
22815,slant,1
22816,babblingdweeb,1
22817,flair,1
22818,bartender,1
22819,journals,1
22820,anal(ytical)philosopher,1
22821,reasoned,2
22822,rathwel,1
22823,9:51,1
22824,jeeze,1
22825,rainy,1
22826,mondays,1
22827,unplanned,1
22828,sistani's,1
22829,clichéd,1
22830,minefield,1
22831,9:26,1
22832,2.06.2005,1
22833,riddance,1
22834,hurray,1
22835,pinch,1
22836,amtrak,1
22837,heating,1
22838,environments,1
22839,home-heating,1
22840,8:12,1
22841,2.05.2005,1
22842,obey,1
22843,fleshling,1
22844,furby(gadgetmadness,1
22845,hilarious...xbox360,1
22846,3:25,1
22847,popdex,1
22848,mesothelioma,1
22849,globalblogs.com,1
22850,stephen's,1
22851,uncensored,1
22852,eavesdropping,2
22853,disclo,1
22854,tort,2
22855,pee,3
22856,mother's,3
22857,recru,1
22858,"1,573",2
22859,mccabe,11
22860,8:44:00,1
22861,oi,2
22862,enjoying,1
22863,bday,1
22864,nytimes.com/2006/01/24,1
22865,disclosed,1
22866,10:50:00,1
22867,circumstance,1
22868,dont,4
22869,exclusions,1
22870,1:38:00,1
22871,2:10:00,1
22872,shitty,1
22873,alot,1
22874,2:23:00,1
22875,3:24:00,1
22876,five-week,1
22877,sheehan,1
22878,heres,1
22879,converse,1
22880,anywho,1
22881,lemme,1
22882,recruiters,1
22883,6:55:00,1
22884,whos,1
22885,guns/whatever,1
22886,entities,2
22887,psyche,1
22888,10:02:00,1
22889,conjur,1
22890,d-bags,1
22891,11:43:00,1
22892,effing,4
22893,freaking,1
22894,armour,1
22895,didnt,1
22896,oil-heavy,1
22897,broker's,1
22898,hawkeye,1
22899,hawklet,1
22900,blogactive,11
22901,blogactive.com,4
22902,messenger,1
22903,screenname,1
22904,yell,1
22905,beale,1
22906,finch,1
22907,wiggum,1
22908,simpsons,1
22909,gov't,1
22910,schrock,1
22911,dreier,7
22912,mccrery,1
22913,timmons,1
22914,gurley,1
22915,walton,1
22916,traynham,1
22917,tolman,1
22918,inhofe,1
22919,fordham,1
22920,unger,1
22921,linus,1
22922,catignani,1
22923,conzelman,1
22924,oxley,1
22925,o'conner,1
22926,meachum,1
22927,brown-waite,1
22928,berkowitz,1
22929,gentile,1
22930,helene,1
22931,weinstein,1
22932,nys,1
22933,koch,1
22934,helms-knox,1
22935,kreseski,1
22936,dipaula,1
22937,lahaye,1
22938,grennell,1
22939,schlafley,1
22940,blogarchives,1
22941,2004-2008,1
22942,47-year,1
22943,outdo,1
22944,ourgreatestfear.org,1
22945,intrade,1
22946,getaways,1
22947,howie,1
22948,93.9,1
22949,warner's,1
22950,93.6,1
22951,underfunded,1
22952,under-organized,1
22953,defeated.howie,1
22954,mombian,4
22955,tidmus's,1
22956,blogosphere's,1
22957,aims,1
22958,pageoneq,3
22959,motivating,1
22960,co-organizer,1
22961,rudolph,1
22962,lgbt-parenting,1
22963,vested,1
22964,hard-won,1
22965,www.mombian.com,2
22966,joining,2
22967,twitter.com/mombian,1
22968,renna,1
22969,witeck-combs,1
22970,tidmus,1
22971,morons,1
22972,angel,1
22973,moroni,1
22974,shoutouts,1
22975,mailed,1
22976,hagan's,4
22977,atheist,1
22978,troop,1
22979,overturning,1
22980,whispers,2
22981,mcconnell's,10
22982,r-ky,1
22983,discharged,2
22984,collections,2
22985,conflicting,1
22986,maj,1
22987,surles,1
22988,cooper's,2
22989,reserve.mcconnell,1
22990,optic,3
22991,neurosis,1
22992,appropriately,1
22993,presume,1
22994,departing,1
22995,minix,2
22996,ophthalmology,1
22997,med,1
22998,neuritis,2
22999,15-45,1
23000,three-four,1
23001,eyesight,1
23002,20-20,1
23003,prescribed,1
23004,advancements,1
23005,discharge,6
23006,expedited,1
23007,enlistee,1
23008,nyu,1
23009,instillations,1
23010,inconsistency,1
23011,differing,1
23012,martial,2
23013,n/a,1
23014,patron,1
23015,preceding,2
23016,dozens,3
23017,poring,1
23018,archived,2
23019,highest-ranking,1
23020,bearer,1
23021,shapes,1
23022,uneven,1
23023,adulterer,1
23024,prostitute,3
23025,client,1
23026,mcconell's,1
23027,stumbo,1
23028,public.no,1
23029,speedy,1
23030,openness,1
23031,riteaid,1
23032,obama....palin,1
23033,train-wreck,1
23034,whistlings,1
23035,handhold,1
23036,pity,2
23037,adm,1
23038,stockdale,2
23039,perot's,1
23040,degradation,1
23041,goode's,7
23042,homosexuality,2
23043,eden's,8
23044,earmarked,3
23045,danville's,1
23046,danville,2
23047,perceived,1
23048,favoritism,1
23049,lucy,1
23050,seal,1
23051,26.99,1
23052,film's,1
23053,underneath,1
23054,partitions,1
23055,goode-craig,1
23056,earmarking,1
23057,r-va,2
23058,107th,1
23059,scorecard,1
23060,linwood,8
23061,unassuming,1
23062,dabbling,1
23063,sherlock,1
23064,holmes,1
23065,charlottesville,1
23066,meadors,4
23067,screenwriter,1
23068,roommate,1
23069,anti-earmark,1
23070,troglodytes,1
23071,movie's,2
23072,theater's,1
23073,makers,1
23074,blogactive/accountability,1
23075,duncan's,1
23076,paypal,2
23077,"4,000",2
23078,homosexuals,1
23079,mahoney,6
23080,foley's,1
23081,mistress,2
23082,"121,000",1
23083,vindicated,1
23084,unnamed,1
23085,lurid,1
23086,rehearsal,1
23087,feline,2
23088,oftentimes,1
23089,abby,2
23090,whe,1
23091,today...this,1
23092,smiles,1
23093,stoke,1
23094,busegate,2
23095,ehrenstein,1
23096,buse,5
23097,cabinettes,1
23098,hears,1
23099,pioneer,1
23100,tanking,1
23101,lohan,1
23102,clay,2
23103,aiken,1
23104,"460,000",1
23105,gay-centered,1
23106,joemygod,1
23107,aftersignorile,1
23108,on-the-record,1
23109,buse's,2
23110,cohn,1
23111,decried,2
23112,eminence,1
23113,worthing,1
23114,dryly,1
23115,undersigned,3
23116,"sincerely,update",1
23117,pgl,8
23118,cactus,7
23119,rdan,20
23120,stormy,2
23121,enjoyment,1
23122,coventry,1
23123,fa,1
23124,kash,1
23125,precipitously,1
23126,q3,4
23127,lodging,1
23128,thoma,2
23129,intermediation,1
23130,2008-10-31,3
23131,2008-10-30,1
23132,hoist,1
23133,petard,1
23134,wikinvest,1
23135,arbitrages,1
23136,defaults,1
23137,chrysler,1
23138,robert's,1
23139,stochastic,1
23140,src,1
23141,anti-depressantspj,1
23142,afferent,2
23143,aguanomics,1
23144,biggs,1
23145,socsec,1
23146,beggars,1
23147,choosers,1
23148,muse,1
23149,countervailing,1
23150,writedowns,2
23151,geldpress,1
23152,satterfield,1
23153,salient,3
23154,prosebeforehos,1
23155,schilling,1
23156,tommorrow,1
23157,unfutz,2
23158,cheezburger,1
23159,jesus's,1
23160,blattman,1
23161,eurointelligence,1
23162,sitemeter,1
23163,2027,1
23164,184,2
23165,berna,1
23166,serials,3
23167,toles,5
23168,volume,3
23169,interlude,3
23170,mankiw's,7
23171,neel,5
23172,kashkari,11
23173,taxation's,4
23174,economi,1
23175,draining,3
23176,401k,3
23177,arse,3
23178,underemploment,1
23179,suntrust,1
23180,curse,1
23181,manifests,1
23182,hedging,1
23183,hegemony--china,1
23184,failout,2
23185,forecasts,1
23186,export,1
23187,expire,2
23188,skg,1
23189,responds,3
23190,privatizing,1
23191,shedule,1
23192,150k,1
23193,privatized,1
23194,blind-reference,1
23195,potability,1
23196,spam-folder,1
23197,evah,1
23198,bernanke,4
23199,reces,1
23200,bonuses,4
23201,recovery,2
23202,expected...declines,1
23203,cow,1
23204,pe,1
23205,eps,1
23206,marx,1
23207,nationalizing,1
23208,forbes,1
23209,slowed,1
23210,financi,1
23211,cascade,1
23212,mc,1
23213,cain,1
23214,sinks,1
23215,krugman's,1
23216,snowflake,1
23217,900,1
23218,laffer,1
23219,femafication,1
23220,secu,1
23221,450,1
23222,sweden,1
23223,chomsky,2
23224,s&p,1
23225,nikkei,1
23226,225,1
23227,troopergate,1
23228,dudes,1
23229,forgo,1
23230,paulson's,1
23231,morici,1
23232,59.1,1
23233,augus,1
23234,fractalist,1
23235,prescription,4
23236,accent,1
23237,over-price,1
23238,under-pric,1
23239,hallow's,1
23240,odds-on,1
23241,majors,1
23242,nber,1
23243,mcca,1
23244,h-1b,1
23245,prophesy,1
23246,dodo,1
23247,brownie,1
23248,taxpayer-funded,2
23249,mallaby,2
23250,frauds,1
23251,fargo,1
23252,fdic,1
23253,int,1
23254,answ,1
23255,natonal,1
23256,vol,1
23257,ix,1
23258,wachovia-citigroup-wells,1
23259,fargo--patriotism,1
23260,ahead--some,1
23261,off-colour,1
23262,nsfw,1
23263,populace,1
23264,equilibrium,1
23265,rollercoaster,1
23266,osell,1
23267,rumour,1
23268,checkup,1
23269,optimism,2
23270,municipal,1
23271,cds,1
23272,wamu,1
23273,cliff105,1
23274,nytimes,1
23275,excerpt,1
23276,gara,1
23277,functioning,1
23278,buying/selling,1
23279,630,1
23280,pumped,2
23281,223,1
23282,186,2
23283,165,1
23284,193,1
23285,257,1
23286,232,1
23287,195,1
23288,1871,1
23289,189,1
23290,148,1
23291,169,1
23292,135,1
23293,156,1
23294,858,1
23295,1201,1
23296,832,1
23297,altig,1
23298,polley,1
23299,setser,1
23300,meter,2
23301,buget,1
23302,dani,1
23303,rodrik,1
23304,econbrowser,1
23305,"economist""s",1
23306,irvine,1
23307,knzn,1
23308,macroblog,1
23309,non-economic,2
23310,26econ,1
23311,gongol,1
23312,roundtable,1
23313,pethokoukis,2
23314,kudlow,1
23315,luskin,1
23316,interpretation,1
23317,bea,1
23318,cr,1
23319,janet,2
23320,yellen,1
23321,6:29,1
23322,halloween's,1
23323,voodoo,5
23324,jack-o-lanterns,1
23325,spooky,2
23326,ghoulish,1
23327,haunted,1
23328,flicks,1
23329,headless,1
23330,horsemen,1
23331,elaborate,1
23332,couture,1
23333,person-roughly,1
23334,retail,1
23335,craze,1
23336,6:19,1
23337,renters,1
23338,zillow,1
23339,owed,2
23340,countrywide,6
23341,arrange,1
23342,foreclosure,2
23343,sheriff's,4
23344,removes,1
23345,auctioned,1
23346,assessed,2
23347,fetching,1
23348,fetch,1
23349,maintenance,2
23350,countrywide's,1
23351,parent-company,1
23352,impedes,1
23353,bail-out,1
23354,_____________________________________,1
23355,6:02,1
23356,houghton,7
23357,10:05,2
23358,33.2,1
23359,53.33,1
23360,249,1
23361,27.67,1
23362,beverly,1
23363,hillbillies,1
23364,274,1
23365,gilligan's,1
23366,32.67,1
23367,10/27/08,1
23368,timed,1
23369,co-oped,1
23370,critters,1
23371,sanity,1
23372,loath,1
23373,12:25,1
23374,sitcoms,1
23375,yves,1
23376,cuomo,1
23377,undimmed,1
23378,entitlement,1
23379,purchases,1
23380,305,1
23381,323,1
23382,monies,1
23383,6:47,1
23384,quantitative,1
23385,6:10,1
23386,"f""s",1
23387,"q""s",1
23388,f1,1
23389,f2,2
23390,f3,2
23391,horrified,3
23392,q1,2
23393,"intellectual""'s",1
23394,snit,1
23395,q2,2
23396,incensed,1
23397,fractured,1
23398,__________________________,1
23399,oso,2
23400,ovesight,1
23401,6.19,1
23402,6.25,1
23403,debt/gdp,2
23404,43.32,1
23405,43.73,1
23406,"20,264.04",1
23407,"21,378.59",1
23408,http://www.treasurydirect.gov,1
23409,14.29,1
23410,http://www.bea.gov,1
23411,"305,449,862",1
23412,http://www.census.gov,1
23413,intergovernmental,1
23414,6:01,1
23415,cactus's,1
23416,mochi_tsuki,1
23417,admirals,2
23418,mankiw,7
23419,italics,2
23420,r=0.10,1
23421,4:10,1
23422,hikes,3
23423,no-tax,1
23424,memories.wonderful,1
23425,underemployed,1
23426,memories,1
23427,retroactively,1
23428,induced,1
23429,5:57,1
23430,d-calif,1
23431,mcdermott,1
23432,d-wash,1
23433,redirecting,3
23434,obliged,1
23435,ghilarducci,1
23436,economic-policy,1
23437,orszag,1
23438,ghilarducci's,1
23439,inflation-adjusted,1
23440,administered,2
23441,401(k,8
23442,eliminated,2
23443,luckiest,1
23444,commodities,1
23445,ex-gwbush,1
23446,miraculously,1
23447,miasma,1
23448,employer-provided,1
23449,pareto-optimal,1
23450,stipulate,1
23451,dimon,2
23452,smashed-in,1
23453,5:13,1
23454,designated,1
23455,delegated,1
23456,lowery,1
23457,enhancing,1
23458,treasury's,3
23459,engagement,2
23460,executing,1
23461,fast-track,1
23462,modification,1
23463,kick-start,1
23464,goldman's,1
23465,advising,1
23466,mergers,1
23467,acquisitions,1
23468,transactions,1
23469,r&d,1
23470,principal,2
23471,trw,1
23472,redondo,1
23473,telescope,1
23474,attention....here,1
23475,narrow-victory,1
23476,miracles,1
23477,foregone,1
23478,bradley,5
23479,chatter,1
23480,centages,1
23481,1921,3
23482,1922,1
23483,1923,1
23484,1924,2
23485,1925-1928,1
23486,0.375,1
23487,1930-1931,1
23488,1.125,1
23489,1982-1986,1
23490,brackets,7
23491,38.5,1
23492,1988-1990,1
23493,1991-1992,1
23494,39.1,1
23495,38.6,1
23496,2003-2008,1
23497,scoldings,1
23498,causation,1
23499,critiques,1
23500,varying,1
23501,unrelated,1
23502,accomplishing,1
23503,muttering,1
23504,preceded,1
23505,manufacturers,2
23506,pros,2
23507,cons,1
23508,prosperity,1
23509,1927,1
23510,concerted,1
23511,1926,2
23512,benefactions,1
23513,"50,000,000",1
23514,custom,1
23515,prosperous.converting,1
23516,586,1
23517,cpi,1
23518,494,1
23519,deflator,1
23520,1.999,1
23521,prophecies,1
23522,sixty-five,1
23523,imports,1
23524,multiplied,1
23525,inaccuracy,1
23526,reductions,1
23527,ww,1
23528,appease,1
23529,levied,3
23530,profiteering,1
23531,attracted,1
23532,managerial,1
23533,prerogatives,1
23534,unsustainable,2
23535,1928,1
23536,mellon,2
23537,stayed,2
23538,1932,1
23539,dlc's,1
23540,schooled,1
23541,stockman,4
23542,mellon's,3
23543,avoidance,2
23544,eroded,1
23545,salaries,2
23546,unearned,1
23547,duration,1
23548,diminishes,1
23549,disposed,1
23550,descends,1
23551,derived,1
23552,bank's,2
23553,sheet,3
23554,liability,1
23555,consist,1
23556,items.one,1
23557,deposits,1
23558,contraction,2
23559,offset,2
23560,counterbalance,1
23561,undertaking,1
23562,lagging,2
23563,stages,2
23564,downturn,2
23565,surges,1
23566,drying,1
23567,inventories,2
23568,dispose,1
23569,401ks,1
23570,noni,1
23571,mausa,1
23572,stretched,1
23573,brethren,1
23574,tapping,3
23575,piggy,1
23576,eighteen,1
23577,transamerica,4
23578,jpmorgan,2
23579,350,3
23580,fidelity,1
23581,withdrawals,2
23582,borrowers,2
23583,collinson,1
23584,wreak,1
23585,finances,1
23586,market's,1
23587,declines,1
23588,depressed,1
23589,"2,000",1
23590,lester,1
23591,5:40,1
23592,l]ast,1
23593,mandating,1
23594,injections,1
23595,hoarding,1
23596,nationalization,1
23597,kleptocratic,1
23598,c.f,1
23599,suspected,1
23600,paulsonland,1
23601,dorman,1
23602,classier,1
23603,liquidity,1
23604,12:39,1
23605,rustbelt,1
23606,bozzo,1
23607,waldmann,1
23608,ilsm,1
23609,coberly,1
23610,corev,1
23611,sammy,1
23612,edited,3
23613,html,1
23614,seeingtheforest.com,8
23615,emerson,5
23616,vrwc,2
23617,toda,1
23618,stf,5
23619,dave's,1
23620,atla,1
23621,amplifier,1
23622,self-government,1
23623,supermarket,1
23624,breadth,1
23625,crony,3
23626,scab,1
23627,bandar,1
23628,damages,1
23629,goon,1
23630,intimidated,2
23631,zizka's,1
23632,zizka,1
23633,spi,1
23634,5:06,1
23635,libruls,1
23636,5:03,1
23637,4:58,1
23638,1980's,1
23639,blueprint,1
23640,visualize,1
23641,pyramid,10
23642,olin,1
23643,strategists,1
23644,mehlman,1
23645,finely,1
23646,honed,1
23647,ideas.he,1
23648,consciously,1
23649,single-mindedly,1
23650,coulters,1
23651,grover,2
23652,norquists,1
23653,invert,1
23654,balancing,1
23655,pyramids,1
23656,formulate,1
23657,assembling,1
23658,identifiable,1
23659,precedence,2
23660,catchy,1
23661,slogan.this,1
23662,utilizing,1
23663,persuasion,1
23664,exploiting,1
23665,pumping,1
23666,interchangable,1
23667,communicate,2
23668,wurlitzer,2
23669,doing.now,1
23670,1:49,1
23671,seetheforest.blogspot.com,2
23672,redirect,1
23673,servers,1
23674,bookmarks,1
23675,linking,1
23676,excitable,1
23677,messed,1
23678,continuity,1
23679,relive,1
23680,eriposte's,1
23681,catch-phrases,1
23682,think-tank,1
23683,citations,1
23684,3.16,1
23685,2.35,1
23686,5:54,1
23687,bloggered,6
23688,livingdot,1
23689,two-and-a-half,1
23690,bookmarked,1
23691,blogrolled,1
23692,http://seetheforest.blogspot.com,1
23693,p.s,4
23694,crashing,1
23695,gannon,4
23696,deflect,1
23697,bradlee,1
23698,reporter/sex,1
23699,operator,1
23700,guckert,3
23701,talon,2
23702,pseudonym,1
23703,escort,1
23704,sites.responging,1
23705,systematically,2
23706,under-represented,1
23707,belittled,1
23708,venues,1
23709,opinion-leaders,1
23710,institution's,1
23711,misrepresentation,1
23712,nee,1
23713,guckert's,2
23714,graff,1
23715,hard-nosed,1
23716,gannon/guckert,1
23717,aravosis,3
23718,americablog.org,2
23719,semblance,1
23720,abdicate,1
23721,defame,1
23722,shue,1
23723,202-662-7500,1
23724,202-662-7501,1
23725,sean-paul,1
23726,kelley,1
23727,http://www.agonist.org,1
23728,dcmediagirl,1
23729,http://www.dcmediagirl.com,1
23730,http://ezraklein.typepad.com,1
23731,http://www.echidneofthesnakes.blogspot.com,1
23732,marcotte,1
23733,http://www.pandagon.net,1
23734,karlin,1
23735,http://www.buzzflash.com,1
23736,http://bopnews.com,1
23737,http://www.democraticunderground.com,1
23738,http://majikthise.typepad.com,1
23739,http://shakespearessister.blogspot.com,1
23740,http://www.bigbrassblog.com,1
23741,brigham,1
23742,www.swingstateproject.com,1
23743,bubble/crash,1
23744,boome,1
23745,cashing,1
23746,manic,1
23747,unhappily.angry,1
23748,price-rent,1
23749,10:24,1
23750,neatly,1
23751,mutually-linking,1
23752,moderate/intellectual,1
23753,academicky,1
23754,5-link,1
23755,side.here,1
23756,puny,2
23757,offend,1
23758,egregiously,1
23759,loathesome,1
23760,somerby,3
23761,marshall's,1
23762,dismal,1
23763,slammed,1
23764,lo,1
23765,confessore,1
23766,collegiality,1
23767,doses,1
23768,incapacitate,1
23769,norquist,1
23770,semi-criminal,2
23771,ivy-league,1
23772,whiz,1
23773,non-elite,1
23774,backgrounds,1
23775,careerists,2
23776,escaping,1
23777,know-nothing,1
23778,maoist-populist,1
23779,wrecker,1
23780,purged,1
23781,roosevelt-kennedy,1
23782,fests,1
23783,real-time,1
23784,populism,1
23785,ian,2
23786,7:17,1
23787,re-think,1
23788,fossil,1
23789,7:53,1
23790,saudis,5
23791,f.b.i,2
23792,retold,1
23793,flights,3
23794,well-connected,1
23795,specially,1
23796,chartered,1
23797,escorts,1
23798,fled,1
23799,show.the,1
23800,moore's,1
23801,911,1
23802,mcveigh's,1
23803,7:21,1
23804,sf,3
23805,receding,1
23806,steeply,2
23807,adjustable-rate,2
23808,interest-only,1
